wallet_id,total_transaction_count,total_transaction_sum,big_transaction_count,big_transaction_sum,small_transaction_count,small_transaction_sum,from_transaction_count,from_transaction_sum,to_transaction_count,to_transaction_sum,to_unique_wallet,from_unique_wallet,from_unique_big,to_unique_big,from_unique_small,to_unique_small,classification
3,1,5982743,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
15,12,6645000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
31,1,660939377,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
38,21,811325328082,21,811325328082,21,811325328082,0,0,0,0,1,0,0,0,0,0,Negative
47,18,73259122480547299989,355,1525529057778684005768,5,69911,0,0,0,0,1,0,0,0,0,0,Negative
60,1,555000000,1,555000000,1,555000000,0,0,0,0,0,1,0,0,0,0,Positive
75,1,65410100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
76,63,136800185574,63,136800185574,185,142411165537,0,0,0,0,1,0,0,0,0,0,Negative
85,4,355941931,0,0,4,187750907,0,0,0,0,1,0,0,0,0,0,Positive
91,34,390974144133,0,0,40,1547370454,0,0,0,0,1,0,0,0,0,0,Positive
95,4,53651934936918687448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
96,3,3372149894809,3,3372149894809,3,3372149894809,0,0,0,0,0,0,0,0,0,0,Negative
97,60,90876893960968626045,106,813015985370050814954,47,2664825757,0,0,0,0,1,0,0,0,0,0,Negative
106,5,266562280,5,266562280,5,266562280,0,0,0,0,0,0,0,0,0,0,Negative
110,141,1785675206932,141,1785675206932,141,1785675206932,0,0,0,0,1,0,0,0,0,0,Negative
133,26,18913090862,0,0,85,3368337055,0,0,0,0,1,0,0,0,0,0,Positive
137,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive
152,161,1458587899724,161,1458587899724,234,1461806467951,0,0,0,0,1,0,0,0,0,0,Positive
171,19,216770123845,0,0,10,551481393,0,0,0,0,1,0,0,0,0,0,Positive
187,1,2240783139,0,0,1,8698640,0,0,0,0,1,1,0,0,0,1,Positive
188,4,891057109612016065114,4,891057109612016065114,4,891057109612016065114,0,0,0,0,1,0,0,0,0,0,Negative
191,24,484429351603,0,0,147,8553974213,0,0,0,0,1,0,0,0,0,0,Positive
203,17,1136399400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive
205,19,2071049281907669037,18,167198088916847099850,341,18390639316,0,0,0,0,1,0,0,0,0,0,Positive
206,1,45029822,1,45029822,1,45029822,0,0,0,0,0,1,0,0,1,0,Positive
222,12,367586091254,12,367586091254,24,368308455241,0,0,0,0,1,1,0,0,0,0,Positive
225,35,42985902296999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive
230,45,42514702015,45,42514702015,45,42514702015,0,0,0,0,1,0,0,0,0,0,Negative
235,5,17613571781,0,0,2,109992683,0,0,0,0,1,0,0,0,0,0,Negative
249,2,7000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
251,12,83320116203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive
252,57,1354640318888,57,1354640318888,61,1354942686001,0,0,0,0,1,0,0,0,0,0,Negative
256,124,88430395881905038856,383,1659642022207417878170,350,88430395889732272464,0,0,0,0,1,0,0,0,0,0,Negative
266,105,30624219582278801007,353,1060990186357498336474,106,30624219582310048405,0,0,0,0,1,0,0,0,0,0,Negative
267,1,7500000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
268,2,101167599959,2,101167599959,2,101167599959,0,0,0,0,1,0,0,0,0,0,Positive
274,38,18406992402021358681,38,18406992402021358681,38,18406992402021358681,0,0,0,0,1,0,0,0,0,0,Negative
275,43,6934950667859,0,0,26,2006314422,0,0,0,0,1,0,0,0,0,0,Positive
280,62,492470803760881654178,273,22227868848448610469685,87,492470803761687849971,0,0,0,0,1,0,0,0,0,0,Negative
290,11,346346163261089989025,145,12534033470230391683694,271,346346163273715707567,0,0,0,0,1,0,0,0,0,0,Negative
311,131,162626832923913655143,123,1106049929229984404115,324,13263213610,131,162626832923913655143,2945,1522698474843044480363,1,0,0,0,0,0,Negative
312,1,622302385,1,622302385,1,622302385,0,0,0,0,0,1,0,0,0,0,Positive
313,152,15262087814605,0,0,65,3373078018,0,0,0,0,1,0,0,0,0,0,Negative
319,10,200760037264,0,0,5,399027921,0,0,0,0,1,0,0,0,0,0,Positive
324,2,1578000000,2,1578000000,2,1578000000,0,0,0,0,0,0,0,0,0,0,Positive
329,127,17256777950086,0,0,59,2952635352,0,0,0,0,1,0,0,0,0,0,Negative
336,3,34468176596,3,34468176596,3,34468176596,0,0,0,0,0,0,0,0,0,0,Negative
338,1,500000000000000000,10,1454953261479082528088,2,500000000000000000,0,0,0,0,0,1,0,0,0,0,Negative
341,118,370871916626,0,0,265,13000276283,0,0,0,0,1,0,0,0,0,0,Positive
352,90,116814600382782259704,478,7526315877290622023937,161,116814600386316827541,0,0,0,0,1,0,0,0,0,0,Negative
397,2,5990000012,0,0,2,59426483,0,0,0,0,1,0,0,0,0,0,Positive
419,9,485956720000,0,0,3,223036836,0,0,0,0,1,0,0,0,0,0,Negative
425,222,3634571600976,0,0,1,5349174,0,0,0,0,1,0,0,0,0,0,Positive
430,7,55681279705393676618,20,252611875823882265966,16,55681279705616371402,0,0,0,0,1,0,0,0,0,0,Negative
444,155,11940920417717,155,11940920417717,191,11941583064727,0,0,0,0,1,0,0,0,0,0,Negative
445,146,16466770444921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
452,86,141633689176,86,141633689176,86,141633689176,0,0,0,0,0,0,0,0,0,0,Positive
460,1,504718620257,1,504718620257,3,504918620257,0,0,0,0,1,1,0,0,0,0,Positive
465,291,7940232036293,0,0,113,5077623081,0,0,0,0,1,0,0,0,0,0,Positive
468,275,499152715945,275,499152715945,275,499152715945,0,0,0,0,0,0,0,0,0,0,Negative
472,199,1981030226482,199,1981030226482,203,1981030274702,0,0,0,0,1,0,0,0,0,0,Negative
475,1,3000000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
484,1,2343403219983537600,2,6049723549609508786,1,2343403219983537600,0,0,0,0,1,1,1,0,0,0,Negative
501,6,599879374072,0,0,5,360288232,0,0,0,0,1,0,0,0,0,0,Positive
505,1,5628741783595,0,0,26,863839434,0,0,0,0,1,1,0,0,0,0,Positive
513,15,36761959749,0,0,1,47600000,0,0,0,0,1,0,0,0,0,0,Negative
515,435,5158000978368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive
516,187,498111970000,187,498111970000,202,498906404860,0,0,0,0,1,0,0,0,0,0,Positive
518,2,3320021726,2,3320021726,2,3320021726,0,0,0,0,0,0,0,0,0,0,Positive
519,1,1326040882,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
523,31,1419887251339,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive
525,3,750000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Negative
531,97,10650536792103,0,0,48,3484740274,0,0,0,0,1,0,0,0,0,0,Negative
539,2012,237162569399976,0,0,488,36854390955,0,0,0,0,1,0,0,0,0,0,Negative
547,15,39633439503,0,0,1,10050,0,0,0,0,1,0,0,0,0,1,Negative
551,4,1134505991521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive
554,1,74000000,1,74000000,1,74000000,0,0,0,0,0,1,0,0,1,0,Positive
555,1408,337122300718145,0,0,44,2210159959,0,0,0,0,1,0,0,0,0,0,Positive
564,1,3950000000000000,1,3950000000000000,1,3950000000000000,0,0,0,0,0,1,0,0,0,0,Negative
568,1,9999900,1,9999900,1,9999900,0,0,0,0,0,1,0,0,1,0,Positive
575,46,7270620290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
580,63,29807838444,63,29807838444,63,29807838444,0,0,0,0,1,0,0,0,0,0,Negative
585,11,436637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
591,708,3696442989504,0,0,18,1548697800,0,0,0,0,1,0,0,0,0,0,Negative
594,2,500000000000000000,2,500000000000000000,2,500000000000000000,0,0,0,0,0,0,0,0,0,0,Negative
596,1,264484481,1,264484481,1,264484481,0,0,0,0,1,1,0,0,0,0,Positive
597,1287,3151858706359174438281,1,2734013294874689220,0,0,0,0,0,0,1,0,0,0,0,0,Negative
598,17,185377696526,17,185377696526,17,185377696526,0,0,0,0,1,0,0,0,0,0,Positive
611,128,275959595807616846304,7577,132307070269721941642982,298,10890657992,0,0,0,0,1,0,0,0,0,0,Negative
616,1,801289182,1,801289182,1,801289182,0,0,0,0,1,1,0,0,0,0,Positive
620,79,684577086991,79,684577086991,91,685476643417,0,0,0,0,1,0,0,0,0,0,Positive
623,385,2432031545147283085127,1610,37521277834182286010425,142,6351017581,0,0,0,0,1,0,0,0,0,0,Negative
635,12,2759018035039510189,1,7100000000000000000,22,804649849,0,0,0,0,1,0,0,0,0,0,Positive
637,1,1000000000000,1,2151952697453477183,11,498555468,0,0,0,0,1,1,0,0,0,0,Positive
639,2521,8726709774338060920284,29,1009683368788765133070,2,51398208,2521,8726709774338060920284,569,1088649897775736682093,1,0,0,0,0,0,Negative
642,1,120000000,1,120000000,1,120000000,0,0,0,0,0,1,0,0,0,0,Positive
644,9,3418062300,9,3418062300,10,3441567905,0,0,0,0,1,0,0,0,0,0,Negative
652,1,1661416392,1,1661416392,1,1661416392,0,0,0,0,0,1,0,0,0,0,Positive
655,85,24236736146396187886,40,135367629354269701634,3,68591020,0,0,0,0,1,0,0,0,0,0,Positive
657,3,630005101895574,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
665,296,11297241846559,0,0,1,100202580,296,11297241846559,2268,257560815891954,1,0,0,0,0,0,Positive
673,1,13737136430,0,0,1,11393,0,0,0,0,1,1,0,0,0,1,Positive
680,2,1034245161437,2,1034245161437,2,1034245161437,0,0,0,0,1,0,0,0,0,0,Positive
686,29,17528247260846252,29,17528247260846252,29,17528247260846252,0,0,0,0,1,0,0,0,0,0,Negative
698,9,3094350136637,9,3094350136637,13,3094365838320,0,0,0,0,1,0,0,0,0,0,Negative
710,36,3206986165288,36,3206986165288,37,3206986956050,0,0,0,0,1,0,0,0,0,0,Negative
719,1,20000000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
723,1,1074534000000,0,0,0,0,1,1074534000000,1,1029913000000,1,1,0,0,0,0,Positive
739,3,9885285231,0,0,9,345966486,0,0,0,0,1,0,0,0,0,0,Negative
762,1699,29206302269096657001822,1760,35139006531184287565186,1711,29206302269097060332213,0,0,0,0,1,0,0,0,0,0,Negative
774,1,8030111452,1,8030111452,1,8030111452,0,0,0,0,0,1,0,0,0,0,Positive
780,1,22590030000,1,22590030000,1,22590030000,0,0,0,0,1,1,0,0,0,0,Positive
814,1,417135005,1,417135005,1,417135005,0,0,0,0,0,1,0,0,0,0,Positive
819,4,639000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
825,734,218077370000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
828,2,604245738,2,604245738,2,604245738,0,0,0,0,0,0,0,0,0,0,Positive
837,270,1506917787325682999900,42,401639453610670903164,0,0,0,0,0,0,1,0,0,0,0,0,Negative
842,1,600000000,1,600000000,1,600000000,0,0,0,0,0,1,0,0,0,0,Positive
870,102,1588163125578,102,1588163125578,115,1589160040878,0,0,0,0,1,0,0,0,0,0,Positive
876,7,300000005000029977791,7,300000005000029977791,7,300000005000029977791,0,0,0,0,0,0,0,0,0,0,Negative
888,6,134042500000000000,6,134042500000000000,6,134042500000000000,0,0,0,0,0,0,0,0,0,0,Negative
906,76,4240873814647,76,4240873814647,89,4241459966380,0,0,0,0,1,0,0,0,0,0,Negative
911,16,6267730000,0,0,2,50000000,0,0,0,0,1,0,0,0,0,0,Positive
919,15,11334792216,0,0,30,1565074979,0,0,0,0,1,0,0,0,0,0,Negative
930,633,16423705341953299162,633,16423705341953299162,680,16423705344057761974,0,0,0,0,1,0,0,0,0,0,Negative
931,21,51868371463,0,0,24,1674480034,0,0,0,0,1,0,0,0,0,0,Negative
972,39,726253665257,39,726253665257,39,726253665257,0,0,0,0,0,0,0,0,0,0,Negative
974,234,779627718529436937536,585,6659177966137764003840,415,779627718537515301455,0,0,0,0,1,0,0,0,0,0,Negative
980,1,97969999,1,97969999,1,97969999,0,0,0,0,1,1,0,0,1,0,Positive
1020,3,5888108603,3,5888108603,3,5888108603,0,0,0,0,0,0,0,0,0,0,Negative
1022,23,35915738602,23,35915738602,26,36116109605,0,0,0,0,1,0,0,0,0,0,Positive
1034,9,164089598096,9,164089598096,9,164089598096,0,0,0,0,0,0,0,0,0,0,Negative
1048,1,7612547035734341792,2,17732363007024745274,1,7612547035734341792,0,0,0,0,1,1,1,0,0,0,Negative
1054,1,8863445835547560960,2,13495360728037355917,1,8863445835547560960,0,0,0,0,1,1,1,0,0,0,Negative
1058,1,3901765645902194800,672,2444201469281373925498,1,3901765645902194800,0,0,0,0,0,1,1,0,0,0,Negative
1064,7,10603839380,7,10603839380,7,10603839380,0,0,0,0,1,0,0,0,0,0,Positive
1080,170,154519738863422,170,154519738863422,173,154520039127333,0,0,0,0,1,0,0,0,0,0,Negative
1082,4,7591315420000,4,7591315420000,5,7591315434606,0,0,0,0,1,0,0,0,0,0,Negative
1084,1,125604780000,1,125604780000,2,125604797048,0,0,0,0,1,1,0,0,0,0,Positive
1086,345,1788500588210,345,1788500588210,350,1788846616350,0,0,0,0,1,0,0,0,0,0,Negative
1100,2,1445564989,2,1445564989,2,1445564989,0,0,0,0,0,0,0,0,0,0,Positive
1107,572,406210391788862932316,1,2942764528550648394,0,0,0,0,0,0,1,0,0,0,0,0,Negative
1108,34,46213797783819904242,76,371097013432566935577,48,46213797784375221808,0,0,0,0,1,0,0,0,0,0,Negative
1112,33,9234912268076189215,62,243608360259347331608,33,9234912268076189215,0,0,0,0,1,0,0,0,0,0,Negative
1125,1,226000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
1126,8,316721283,8,316721283,65,1820459055,0,0,0,0,1,0,0,0,0,0,Positive
1130,50,11749636322839348811,173,2805315031978249096821,51,11749636322869160131,0,0,0,0,1,0,0,0,0,0,Negative
1131,4,9268940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
1135,1,32000000000000000000,3,377664811122364651309,0,0,0,0,0,0,0,1,1,0,0,0,Positive
1137,2,910500000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
1139,1,273318411317,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
1147,16,709179238130,0,0,6,323744698,0,0,0,0,1,0,0,0,0,0,Positive
1154,1,994000000,1,994000000,1,994000000,0,0,0,0,0,1,0,0,0,0,Positive
1155,1,5986227023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
1158,874,8331287924435083930859,888,8797184673759123371754,880,8331287924435113200154,0,0,0,0,1,0,0,0,0,0,Negative
1170,5,29947871796,5,29947871796,5,29947871796,0,0,0,0,0,0,0,0,0,0,Negative
1175,7,13700943701,0,0,4,47759,0,0,0,0,1,0,0,0,0,0,Positive
1191,1,600009000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
1195,6,16588130000,0,0,13,602280762,0,0,0,0,1,0,0,0,0,0,Positive
1200,1,500000000000000000,1,500000000000000000,1,500000000000000000,0,0,0,0,0,1,0,0,0,0,Negative
1201,1,30725000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
1216,8,955397147,8,955397147,17,1383181735,0,0,0,0,1,0,0,0,0,0,Positive
1239,1,59612548,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
1296,39,11560976897,39,11560976897,39,11560976897,0,0,0,0,1,1,0,0,1,0,Negative
1306,6,40260915938435467971,22,454659159569264112990,6,40260915938435467971,0,0,0,0,1,0,0,0,0,0,Negative
1332,1,200000000,1,200000000,1,200000000,0,0,0,0,0,1,0,0,0,0,Positive
1341,58,228468035624400,0,0,1,11157,0,0,0,0,1,0,0,0,0,0,Negative
1343,67,384317860000,0,0,1,15880,0,0,0,0,1,0,0,0,0,0,Positive
1352,25,23229406866,25,23229406866,27,23229427979,0,0,0,0,1,0,0,0,0,0,Negative
1355,2,17000020000000,0,0,66,4710277459,0,0,0,0,1,0,0,0,0,0,Positive
1359,1,1900000000000,0,0,1,100000000,0,0,0,0,1,1,0,0,0,0,Negative
1364,2,1021775760000,2,1021775760000,10,1021775856362,0,0,0,0,1,0,0,0,0,0,Positive
1365,8,224000000000000,0,0,16,1180804302,0,0,0,0,1,0,0,0,0,0,Positive
1376,1,499844464714,1,499844464714,1,499844464714,0,0,0,0,0,1,0,0,0,0,Positive
1393,1,250000000000,0,0,1,100000000,0,0,0,0,1,1,0,0,0,0,Positive
1395,83,19375432280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive
1411,11,472067672548050121304,2,10000000000000000000,2,100001776,0,0,0,0,1,0,0,0,0,0,Negative
1459,8,15158103769100,0,0,15,186749,0,0,0,0,1,0,0,0,0,0,Negative
1461,4,7705000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
1463,6,9482473854,0,0,10,792739670,0,0,0,0,1,0,0,0,0,0,Positive
1491,93,19812604524334609538,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
1497,1,143337004473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
1498,2,27298889160156250000,7,215168729210606785861,2,27298889160156250000,0,0,0,0,1,0,0,0,0,0,Negative
1514,14,4673057999999999999,19,27705488819063552455,14,4673057999999999999,0,0,0,0,1,0,0,0,0,0,Negative
1527,6,133042033790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
1534,23,13912973107498797041,40,68139750355970782146,23,13912973107498797041,0,0,0,0,1,0,0,0,0,0,Negative
1535,26,559291621086,0,0,2,16811033,0,0,0,0,1,0,0,0,0,0,Positive
1536,408,172621579634567295966,415,205615032283894953672,417,172621579634742274630,408,172621579634567295966,130,56730588003403406176,1,0,0,0,0,0,Negative
1538,11,64405182532,11,64405182532,38,66525737335,0,0,0,0,1,0,0,0,0,0,Positive
1540,42,14114674475822558370,56,118274114451424703933,81,14114674477482293059,0,0,0,0,1,0,0,0,0,0,Negative
1554,10,52118377986,10,52118377986,10,52118377986,0,0,0,0,0,0,0,0,0,0,Positive
1560,974,1107476358322059355,974,1107476358322059355,982,1107476358960394996,0,0,0,0,1,0,0,0,0,0,Negative
1574,1,100000000000000000,1,100000000000000000,1,100000000000000000,0,0,0,0,0,1,0,0,0,0,Negative
1581,14,8714317833594730855,0,0,1,100000000,0,0,0,0,1,1,0,0,0,0,Negative
1596,676,201761300000,676,201761300000,676,201761300000,0,0,0,0,0,0,0,0,0,0,Negative
1600,3,599891433485,3,599891433485,11,600216710275,0,0,0,0,1,0,0,0,0,0,Negative
1605,1,100000000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
1608,35,2879428278816,35,2879428278816,36,2879428296287,35,2879428278816,4,89815917471,1,0,0,0,0,0,Negative
1609,157,16996271372553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
1617,759,198968562553740,0,0,0,0,759,198968562553740,1,5628741783595,1,0,0,0,0,0,Negative
1620,4,6912524090,4,6912524090,4,6912524090,0,0,0,0,0,0,0,0,0,0,Positive
1635,134,316197699055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
1641,1,114560000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
1677,13,328747215191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
1724,22,81760585658,22,81760585658,22,81760585658,0,0,0,0,0,0,0,0,0,0,Positive
1739,22,16314296384766484104,19,67169512649573440550,0,0,0,0,0,0,1,0,0,0,0,0,Negative
1740,1,25326171,1,25326171,2,50652342,0,0,0,0,1,1,0,0,1,1,Positive
1746,31,246346800764,31,246346800764,31,246346800764,0,0,0,0,0,0,0,0,0,0,Positive
1749,5,9962675580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
1751,42,2933554075615483737,32,273473541981274975173,51,3713117860,0,0,0,0,1,0,0,0,0,0,Negative
1755,1,4996540000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
1785,1,300000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
1801,36,36561263241585605991,219,1610396632177484086712,0,0,0,0,0,0,1,0,0,0,0,0,Negative
1814,1,139500000,1,139500000,1,139500000,0,0,0,0,0,1,0,0,0,0,Positive
1825,103,40231672125848987870,105,616574345505308244828,0,0,103,40231672125848987870,1566,1208257065452859414906,1,0,0,0,0,0,Positive
1835,1,39926,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Positive
1845,1,25090469000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
1851,5,6150000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
1856,6,16207857952,6,16207857952,6,16207857952,0,0,0,0,1,0,0,0,0,0,Positive
1860,561,195999925429170526890,571,243580766706468983850,561,195999925429170526890,561,195999925429170526890,139,71493583578831730012,1,0,0,0,0,0,Negative
1869,1,212309614,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
1887,11,35492055736,0,0,2,41000000,0,0,0,0,1,1,0,0,0,0,Positive
1894,113,603257851754,113,603257851754,240,608684460331,0,0,0,0,1,0,0,0,0,0,Positive
1899,7,1079920942414,0,0,5,10856434,0,0,0,0,0,0,0,0,0,0,Positive
1920,1,3992000,1,3992000,1,3992000,0,0,0,0,0,1,0,0,1,0,Positive
1930,1,1052695000000,1,1052695000000,1,1052695000000,0,0,0,0,1,1,0,0,0,0,Positive
1938,4,120044000000000000,4,120044000000000000,4,120044000000000000,0,0,0,0,0,0,0,0,0,0,Negative
1952,2,49033300000,2,49033300000,5,49154650000,0,0,0,0,1,0,0,0,0,0,Positive
1968,1824,157689449299257307901917,1825,157889449299257307901917,1824,157689449299257307901917,0,0,0,0,1,0,0,0,0,0,Negative
1973,31,591355165333545461573,22,293976808863770316723,134,4844945112,0,0,0,0,1,0,0,0,0,0,Negative
1975,35,86240000000000000000,12,242741428018254483433,0,0,0,0,0,0,1,0,0,0,0,0,Positive
2004,158,150649610003,158,150649610003,158,150649610003,0,0,0,0,0,0,0,0,0,0,Positive
2008,2,148760000,2,148760000,2,148760000,0,0,0,0,0,0,0,0,0,0,Positive
2028,32,2098971502888,33,25000002098971502888,34,2099110061096,0,0,0,0,1,0,0,0,0,0,Negative
2046,18,105318952552,18,105318952552,18,105318952552,0,0,0,0,1,0,0,0,0,0,Positive
2047,2,305000000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive
2050,11,6554006756,11,6554006756,13,6754073701,0,0,0,0,1,0,0,0,0,1,Positive
2057,1,19618019326193768033,4,10693316649786280409,0,0,0,0,0,0,1,1,1,0,0,0,Negative
2058,2,1259207104,2,1259207104,3,1352769105,0,0,0,0,1,0,0,0,0,1,Positive
2065,350,781265097023997019136,919,6942545078219198055609,73,4603798572,0,0,0,0,1,0,0,0,0,0,Positive
2070,4,23234183683,4,23234183683,4,23234183683,0,0,0,0,0,0,0,0,0,0,Positive
2082,1,10820278597,1,10820278597,1,10820278597,0,0,0,0,0,1,0,0,0,0,Positive
2085,189,88602703591168349555,3,14125472804555980800,3,222822032,189,88602703591168349555,61,22751193084710000376,1,0,0,0,0,0,Positive
2088,106,1070725745519,106,1070725745519,106,1070725745519,0,0,0,0,0,0,0,0,0,0,Positive
2090,1,7655202969,1,7655202969,1,7655202969,0,0,0,0,0,1,0,0,0,0,Positive
2091,1,5000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
2096,1,1520635426,1,1520635426,1,1520635426,0,0,0,0,1,1,0,0,0,0,Positive
2097,430,1537379752321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
2098,1,4325000000000000,1,4325000000000000,1,4325000000000000,0,0,0,0,0,1,0,0,0,0,Negative
2100,1,2500000000,1,2500000000,1,2500000000,0,0,0,0,0,1,0,0,0,0,Positive
2127,1,50000000000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Negative
2136,6,3810987045,6,3810987045,6,3810987045,0,0,0,0,0,0,0,0,0,0,Positive
2138,1,99912076,1,99912076,4,260968460,0,0,0,0,0,1,0,0,1,0,Positive
2145,3,13803234696,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Negative
2148,10,83152499079,10,83152499079,10,83152499079,0,0,0,0,0,0,0,0,0,0,Positive
2151,2,39815298783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
2154,16,149702544223,16,149702544223,16,149702544223,0,0,0,0,0,0,0,0,0,0,Positive
2198,1,304839634,1,304839634,4,439417323,0,0,0,0,1,1,0,0,0,1,Positive
2207,5,317456000000000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
2214,34,1578869500000000000,34,1578869500000000000,34,1578869500000000000,0,0,0,0,0,0,0,0,0,0,Negative
2220,1,151174400,1,151174400,1,151174400,0,0,0,0,0,1,0,0,0,0,Positive
2232,195,515481975520589431126,195,515481975520589431126,211,515481975521167162840,0,0,0,0,1,0,0,0,0,0,Negative
2248,14,15552338810074641844,158,451202480364397503490,14,15552338810074641844,0,0,0,0,1,0,0,0,0,0,Negative
2250,4,10200000000,4,10200000000,4,10200000000,0,0,0,0,1,0,0,0,0,0,Positive
2253,533,124765142626375571740,0,0,1,79844079,0,0,0,0,1,0,0,0,0,0,Negative
2254,5,747122466376770886,5,747122466376770886,9,747122466682610886,0,0,0,0,0,0,0,0,0,0,Negative
2256,74,571558261804277685710,75,581558261804277685710,75,571558261804372185710,74,571558261804277685710,9,10000000257715229895,1,0,0,0,0,0,Negative
2261,6,12515126412,0,0,2,95010010,0,0,0,0,1,0,0,0,0,0,Positive
2265,2,135117120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
2278,1,1796161450000,1,1796161450000,1,1796161450000,0,0,0,0,1,1,0,0,0,0,Negative
2283,4,76700000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
2310,68,20421423505177,68,20421423505177,70,20421514657238,0,0,0,0,1,0,0,0,0,0,Negative
2319,1,744500000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
2341,27,63346383790,0,0,555,20877166936,0,0,0,0,1,0,0,0,0,0,Negative
2385,14,484374570000,0,0,3,127180000,0,0,0,0,1,0,0,0,0,0,Positive
2408,174,1695211858179,174,1695211858179,174,1695211858179,0,0,0,0,0,0,0,0,0,0,Positive
2417,6,20910692899344140056,7,31736947037314883727,1,4974229,0,0,0,0,1,0,0,0,0,0,Negative
2423,2,30445403645557608344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
2425,19,10670670314098080179,98,1623079046929953777019,4,170652690,0,0,0,0,1,0,0,0,0,0,Positive
2429,1,95962266,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
2440,1,14000000000000000000,2,28000000000000000000,1,14000000000000000000,0,0,0,0,1,1,1,0,0,0,Negative
2456,1,203229094,1,203229094,9,574373791,0,0,0,0,1,1,0,0,0,0,Positive
2460,204,25524210149458,204,25524210149458,217,25524745509373,0,0,0,0,1,0,0,0,0,0,Negative
2470,52,14767258578526176976,260,3778290133644802037444,81,14767258579520954714,0,0,0,0,1,0,0,0,0,0,Negative
2473,1,14733966776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
2493,495,267030400888254189165,17,88979767862854300876,0,0,0,0,0,0,1,0,0,0,0,0,Negative
2499,3,10746377861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
2502,2,2392175529,2,2392175529,2,2392175529,0,0,0,0,0,0,0,0,0,0,Positive
2511,37,229518982032,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive
